review_id,company,language,sentiment,rating,city,age_group,customer_type,service_type,timestamp,review_text
3141,WE Telecom Egypt,Arabic,Positive,4,Alexandria,46-60,Remote Worker,Fiber Internet,2026-05-28 19:57,النت كويس أغلب الوقت في Assiut، سنّي 36-45 لكن محتاج تحسين بسيط
4635,WE Telecom Egypt,Arabic,Positive,4,Aswan,18-25,Remote Worker,Mobile Plan,2026-04-13 16:19,التغطية جيدة في منطقتي في Tanta، 🙂 والخدمة غالبًا مستقرة
1254,Vodafone Egypt,English,Highly Positive,5,Tanta,46-60,Casual Customer,Mobile Data,2026-05-09 02:47,Calls are واضحة جدا in Aswan on Mobile Data and it works for daily use.
3337,WE Telecom Egypt,Arabic,Positive,4,Giza,26-35,Remote Worker,Home Internet,2026-03-28 13:30,التغطية جيدة في منطقتي في Aswan، على Mobile Plan لكن محتاج تحسين بسيط
7271,Orange Egypt,English,Positive,4,Aswan,18-25,Business User,Mobile Plan,2025-08-04 01:54,السرعة جيدة أغلب الوقت in Ismailia as a elderly user and the experience is fair.
1850,Vodafone Egypt,English,Neutral,3,Aswan,18-25,Parent,Fiber Internet,2025-06-18 17:43,Average service overall in Ismailia overall though peak hours are rough.
3199,WE Telecom Egypt,English,Positive,4,Mansoura,46-60,Elderly User,Home Internet,2025-08-27 12:48,السرعة جيدة أغلب الوقت in Cairo honestly and I have no major complaints.
4148,WE Telecom Egypt,Arabic,Positive,4,Luxor,18-25,Heavy User,Fiber Internet,2025-03-07 21:39,التطبيق مفيد وسهل في Alexandria، على Fiber Internet بس فيه شوية مشاكل
767,Vodafone Egypt,Arabic,Positive,4,Cairo,26-35,Remote Worker,Mobile Plan,2025-06-09 19:38,النت كويس أغلب الوقت في Assiut، يعني والخدمة غالبًا مستقرة
6530,Orange Egypt,English,Positive,4,Aswan,18-25,Remote Worker,Fiber Internet,2025-04-03 03:16,The app works fine in Alexandria 🙂 and the experience is fair.
9585,Etisalat Egypt,Arabic,Highly Positive,5,Cairo,36-45,Parent,Home Internet,2025-01-15 08:10,خدمة محترمة بصراحة في Port Said، أنا Remote Worker والتجربة كويسة
3594,WE Telecom Egypt,Arabic,Highly Negative,1,Assiut,46-60,Student,Mobile Plan,2026-03-23 04:58,خسارة في الفلوس في Ismailia، يعني والخدمة غالبًا مستقرة
4228,WE Telecom Egypt,English,Neutral,3,Port Said,26-35,Business User,Mobile Plan,2026-01-11 11:35,Some good points and some issues in Ismailia honestly though peak hours are rough.
3116,WE Telecom Egypt,English,Highly Positive,5,Cairo,36-45,Casual Customer,Mobile Data,2026-06-30 09:58,Calls are واضحة جدا in Luxor !! and the experience is fair.
9833,Etisalat Egypt,English,Positive,4,Mansoura,18-25,Gamer,Home Internet,2025-02-25 03:48,The app works fine in Giza on Mobile Plan and the experience is fair.
8530,Etisalat Egypt,Arabic,Negative,2,Port Said,26-35,Student,Fiber Internet,2026-05-25 09:51,السرعة ضعيفة جدًا في Tanta، سنّي 18-25 والخدمة غالبًا مستقرة
6099,Orange Egypt,Arabic,Highly Negative,1,Assiut,36-45,Business User,Fiber Internet,2026-04-21 07:32,مفيش خدمة تقريبًا في Ismailia، أنا Gamer أوقات بيبقى فيه بطء
8110,Etisalat Egypt,English,Highly Positive,5,Assiut,46-60,Business User,Mobile Plan,2026-05-02 02:48,Calls are crystal clear in Giza age 26-35 though peak hours are rough.
2792,WE Telecom Egypt,English,Highly Positive,5,Luxor,36-45,Gamer,Mobile Plan,2025-10-05 11:01,Calls are واضحة جدا in Assiut overall and the experience is fair.
7220,Orange Egypt,Arabic,Positive,4,Assiut,26-35,Heavy User,Mobile Plan,2025-08-19 16:17,التطبيق مفيد وسهل في Port Said، 🙂 أوقات بيبقى فيه بطء
134,Vodafone Egypt,Arabic,Highly Negative,1,Alexandria,36-45,Remote Worker,Mobile Data,2025-02-22 23:02,الشبكة سيئة جدًا في Giza، يعني لكن محتاج تحسين بسيط
1140,Vodafone Egypt,English,Neutral,3,Luxor,26-35,Business User,Fiber Internet,2026-03-19 10:38,It gets the job done in Tanta on Mobile Plan and the experience is fair.
9080,Etisalat Egypt,Arabic,Positive,4,Giza,18-25,Elderly User,Home Internet,2025-02-10 07:14,التطبيق مفيد وسهل في Aswan، أنا Heavy User والتجربة كويسة
5626,WE Telecom Egypt,Arabic,Neutral,3,Cairo,18-25,Parent,Home Internet,2026-03-25 16:40,الخدمة عادية في Aswan، بصراحة لكن محتاج تحسين بسيط
526,Vodafone Egypt,Arabic,Highly Negative,1,Luxor,46-60,Elderly User,Mobile Plan,2026-03-12 08:14,خسارة في الفلوس في Port Said، بصراحة أوقات بيبقى فيه بطء
9403,Etisalat Egypt,English,Positive,4,Aswan,36-45,Business User,Mobile Plan,2026-05-24 15:10,Good speed most of the time in Assiut on Home Internet and I have no major complaints.
7601,Orange Egypt,Arabic,Neutral,3,Tanta,46-60,Elderly User,Fiber Internet,2025-05-02 16:59,فيه مميزات وعيوب في Assiut، يعني أوقات بيبقى فيه بطء
7949,Etisalat Egypt,Arabic,Highly Positive,5,Port Said,36-45,Remote Worker,Fiber Internet,2025-08-09 01:15,المكالمات واضحة جدًا في Ismailia، 🙂 لكن محتاج تحسين بسيط
3588,WE Telecom Egypt,English,Positive,4,Giza,18-25,Casual Customer,Home Internet,2026-06-22 14:30,Coverage is solid in my area in Aswan 🙂 but it could improve.
5444,WE Telecom Egypt,English,Positive,4,Ismailia,26-35,Gamer,Mobile Plan,2025-12-05 04:02,Support was helpful in Luxor on Fiber Internet though peak hours are rough.
4297,WE Telecom Egypt,English,Negative,2,Port Said,46-60,Heavy User,Mobile Plan,2025-12-28 12:18,Speed is too slow in Alexandria as a casual customer but it could improve.
3178,WE Telecom Egypt,Arabic,Highly Positive,5,Tanta,18-25,Gamer,Home Internet,2026-01-09 06:58,النت ممتاز جدًا في Aswan، بصراحة والتجربة كويسة
5869,Orange Egypt,English,Neutral,3,Aswan,46-60,Elderly User,Mobile Plan,2025-07-16 22:35,It gets the job done in Port Said age 46-60 and the experience is fair.
599,Vodafone Egypt,English,Highly Positive,5,Ismailia,36-45,Remote Worker,Home Internet,2025-08-20 02:02,اتصال مستقر جدا in Tanta age 26-35 but it could improve.
9948,Etisalat Egypt,English,Neutral,3,Alexandria,46-60,Business User,Mobile Plan,2025-03-08 09:35,Average service overall in Mansoura !! and the experience is fair.
1759,Vodafone Egypt,English,Positive,4,Giza,46-60,Parent,Mobile Data,2026-07-02 06:05,السرعة جيدة أغلب الوقت in Aswan on Home Internet and it works for daily use.
364,Vodafone Egypt,Arabic,Positive,4,Assiut,46-60,Casual Customer,Fiber Internet,2025-01-23 16:42,الخدمة مستقرة بشكل عام في Port Said، يعني بس فيه شوية مشاكل
974,Vodafone Egypt,Arabic,Highly Positive,5,Tanta,36-45,Heavy User,Home Internet,2026-06-04 00:01,النت ممتاز جدًا في Cairo، على Home Internet والخدمة غالبًا مستقرة
6039,Orange Egypt,English,Highly Negative,1,Giza,46-60,Parent,Fiber Internet,2025-06-13 22:07,Complete waste of money in Port Said on Mobile Plan and the experience is fair.
59,Vodafone Egypt,Arabic,Positive,4,Mansoura,36-45,Business User,Mobile Data,2025-02-13 21:42,التطبيق مفيد وسهل في Assiut، أنا Business User أوقات بيبقى فيه بطء
5990,Orange Egypt,English,Highly Negative,1,Mansoura,18-25,Business User,Fiber Internet,2025-08-29 16:18,أسوأ خدمة على الإطلاق in Giza on Mobile Plan and the experience is fair.
7480,Orange Egypt,English,Neutral,3,Tanta,36-45,Student,Home Internet,2025-02-25 21:38,Decent but not amazing in Cairo on Mobile Data and the experience is fair.
4740,WE Telecom Egypt,Arabic,Highly Positive,5,Alexandria,46-60,Remote Worker,Home Internet,2025-08-07 20:45,خدمة محترمة بصراحة في Assiut، على Home Internet والتجربة كويسة
9202,Etisalat Egypt,English,Neutral,3,Assiut,46-60,Gamer,Mobile Data,2025-01-29 09:20,Some good points and some issues in Mansoura as a business user and I have no major complaints.
7039,Orange Egypt,English,Negative,2,Tanta,18-25,Heavy User,Mobile Data,2025-01-07 19:24,Internet drops often in Assiut overall but it could improve.
4332,WE Telecom Egypt,Arabic,Negative,2,Giza,36-45,Heavy User,Mobile Plan,2026-04-10 09:38,النت بيفصل كتير في Giza، بصراحة والخدمة غالبًا مستقرة
6356,Orange Egypt,Arabic,Neutral,3,Ismailia,18-25,Remote Worker,Mobile Data,2026-02-16 03:33,الموضوع ماشي الحال في Giza، بصراحة والخدمة غالبًا مستقرة
5942,Orange Egypt,Arabic,Negative,2,Giza,46-60,Casual Customer,Mobile Plan,2026-04-03 12:32,الدعم بطيء ومش مساعد في Luxor، أنا Casual Customer بس فيه شوية مشاكل
2240,Vodafone Egypt,English,Positive,4,Mansoura,36-45,Student,Mobile Data,2026-05-17 00:46,السرعة جيدة أغلب الوقت in Port Said honestly and I have no major complaints.
6589,Orange Egypt,Arabic,Positive,4,Tanta,26-35,Elderly User,Mobile Plan,2025-10-31 23:21,الخدمة مستقرة بشكل عام في Port Said، سنّي 46-60 والخدمة غالبًا مستقرة
4900,WE Telecom Egypt,English,Neutral,3,Cairo,18-25,Business User,Mobile Data,2025-01-12 20:29,Decent but not amazing in Cairo 🙂 and I have no major complaints.
5917,Orange Egypt,Arabic,Positive,4,Assiut,36-45,Casual Customer,Mobile Data,2025-04-03 21:40,التطبيق مفيد وسهل في Giza، 🙂 والتجربة كويسة
4652,WE Telecom Egypt,English,Neutral,3,Mansoura,18-25,Parent,Home Internet,2026-03-21 18:27,It gets the job done in Giza overall and the experience is fair.
8584,Etisalat Egypt,English,Highly Positive,5,Ismailia,36-45,Heavy User,Mobile Data,2025-08-04 19:16,Calls are واضحة جدا in Luxor age 26-35 though peak hours are rough.
6785,Orange Egypt,English,Highly Negative,1,Aswan,46-60,Parent,Mobile Plan,2025-02-20 03:14,Barely any signal in Tanta on Mobile Data and the experience is fair.
718,Vodafone Egypt,Arabic,Highly Positive,5,Aswan,26-35,Student,Mobile Plan,2026-03-24 01:05,المكالمات واضحة جدًا في Alexandria، يعني لكن محتاج تحسين بسيط
17,Vodafone Egypt,English,Highly Positive,5,Assiut,26-35,Casual Customer,Mobile Data,2025-08-04 11:09,Great value overall in Port Said honestly and I have no major complaints.
5452,WE Telecom Egypt,Arabic,Neutral,3,Luxor,46-60,Gamer,Fiber Internet,2025-08-04 15:37,لا حلوة ولا وحشة في Port Said، بصراحة لكن محتاج تحسين بسيط
5592,WE Telecom Egypt,Arabic,Neutral,3,Aswan,26-35,Heavy User,Mobile Data,2026-07-01 11:34,الخدمة عادية في Aswan، يعني والتجربة كويسة
9922,Etisalat Egypt,English,Neutral,3,Port Said,18-25,Elderly User,Mobile Data,2025-11-09 17:42,It gets the job done in Giza age 46-60 and the experience is fair.
2056,Vodafone Egypt,Arabic,Negative,2,Alexandria,46-60,Elderly User,Home Internet,2026-03-20 22:29,الباقة مش مناسبة في Cairo، بصراحة لكن محتاج تحسين بسيط
9046,Etisalat Egypt,English,Neutral,3,Tanta,46-60,Casual Customer,Mobile Data,2025-05-22 04:33,Some good points and some issues in Aswan as a business user though peak hours are rough.
4294,WE Telecom Egypt,English,Neutral,3,Aswan,36-45,Casual Customer,Mobile Data,2026-03-18 20:56,Average service overall in Assiut !! and I have no major complaints.
5099,WE Telecom Egypt,Arabic,Positive,4,Ismailia,26-35,Remote Worker,Home Internet,2025-08-12 22:05,الخدمة مستقرة بشكل عام في Assiut، يعني بس فيه شوية مشاكل
629,Vodafone Egypt,Arabic,Positive,4,Cairo,26-35,Casual Customer,Mobile Plan,2026-06-27 05:17,النت كويس أغلب الوقت في Ismailia، على Home Internet لكن محتاج تحسين بسيط
135,Vodafone Egypt,Arabic,Positive,4,Assiut,36-45,Business User,Home Internet,2025-08-27 17:09,التطبيق مفيد وسهل في Ismailia، أنا Remote Worker أوقات بيبقى فيه بطء
6783,Orange Egypt,English,Negative,2,Tanta,26-35,Elderly User,Home Internet,2026-01-19 01:32,Internet drops often in Port Said on Mobile Data and the experience is fair.
7238,Orange Egypt,Arabic,Highly Negative,1,Cairo,26-35,Elderly User,Mobile Plan,2026-01-05 16:15,أسوأ تجربة في Luxor، 🙂 أوقات بيبقى فيه بطء
8963,Etisalat Egypt,Arabic,Highly Positive,5,Port Said,18-25,Student,Home Internet,2025-06-23 15:07,الشبكة قوية ومستقرة في Cairo، يعني بس فيه شوية مشاكل
997,Vodafone Egypt,Arabic,Positive,4,Assiut,26-35,Elderly User,Fiber Internet,2025-06-05 06:28,النت كويس أغلب الوقت في Luxor، يعني لكن محتاج تحسين بسيط
2219,Vodafone Egypt,Arabic,Positive,4,Ismailia,46-60,Heavy User,Mobile Data,2025-07-05 02:44,التغطية جيدة في منطقتي في Luxor، يعني بس فيه شوية مشاكل
9857,Etisalat Egypt,Arabic,Positive,4,Giza,26-35,Elderly User,Fiber Internet,2025-03-15 10:49,النت كويس أغلب الوقت في Giza، 🔥 لكن محتاج تحسين بسيط
752,Vodafone Egypt,Arabic,Negative,2,Alexandria,36-45,Gamer,Fiber Internet,2026-03-31 00:30,السرعة ضعيفة جدًا في Assiut، أنا Gamer لكن محتاج تحسين بسيط
8320,Etisalat Egypt,English,Positive,4,Giza,26-35,Elderly User,Home Internet,2025-06-08 16:07,السرعة جيدة أغلب الوقت in Ismailia age 36-45 and it works for daily use.
7542,Orange Egypt,Arabic,Neutral,3,Assiut,36-45,Gamer,Mobile Plan,2026-04-08 19:00,فيه مميزات وعيوب في Cairo، بصراحة والخدمة غالبًا مستقرة
7244,Orange Egypt,Arabic,Neutral,3,Aswan,18-25,Student,Mobile Plan,2026-04-21 06:05,لا حلوة ولا وحشة في Luxor، على Fiber Internet أوقات بيبقى فيه بطء
8809,Etisalat Egypt,English,Highly Positive,5,Luxor,36-45,Elderly User,Mobile Plan,2026-01-29 14:30,Great value overall in Mansoura overall but it could improve.
4173,WE Telecom Egypt,Arabic,Highly Negative,1,Cairo,18-25,Business User,Mobile Plan,2026-03-11 10:13,خسارة في الفلوس في Mansoura، أنا Remote Worker والخدمة غالبًا مستقرة
1142,Vodafone Egypt,English,Neutral,3,Assiut,36-45,Gamer,Home Internet,2025-11-05 19:24,Decent but not amazing in Giza overall but it could improve.
5631,WE Telecom Egypt,English,Neutral,3,Port Said,18-25,Heavy User,Mobile Data,2026-04-06 12:42,Decent but not amazing in Cairo age 36-45 though peak hours are rough.
1101,Vodafone Egypt,English,Highly Negative,1,Alexandria,36-45,Business User,Fiber Internet,2025-07-26 12:38,أسوأ خدمة على الإطلاق in Mansoura overall though peak hours are rough.
4591,WE Telecom Egypt,English,Negative,2,Aswan,26-35,Heavy User,Home Internet,2026-04-25 10:31,Internet drops often in Cairo as a elderly user but it could improve.
9085,Etisalat Egypt,English,Highly Positive,5,Cairo,18-25,Remote Worker,Home Internet,2026-03-18 00:28,جودة شبكة ممتازة in Cairo 🙂 but it could improve.
7987,Etisalat Egypt,Arabic,Highly Negative,1,Cairo,36-45,Parent,Mobile Plan,2025-01-29 00:47,خسارة في الفلوس في Giza، يعني بس فيه شوية مشاكل
4203,WE Telecom Egypt,English,Highly Positive,5,Aswan,26-35,Heavy User,Home Internet,2025-12-14 19:30,جودة شبكة ممتازة in Cairo !! though peak hours are rough.
9209,Etisalat Egypt,Arabic,Negative,2,Aswan,18-25,Remote Worker,Mobile Data,2025-04-04 21:49,الدعم بطيء ومش مساعد في Luxor، بصراحة بس فيه شوية مشاكل
8540,Etisalat Egypt,English,Highly Positive,5,Ismailia,26-35,Student,Home Internet,2025-01-03 10:02,Great value overall in Ismailia honestly and the experience is fair.
9839,Etisalat Egypt,English,Highly Positive,5,Giza,26-35,Casual Customer,Home Internet,2025-09-12 21:12,جودة شبكة ممتازة in Luxor honestly and the experience is fair.
3066,WE Telecom Egypt,Arabic,Positive,4,Port Said,26-35,Student,Home Internet,2026-04-20 10:40,النت كويس أغلب الوقت في Assiut، يعني أوقات بيبقى فيه بطء
3096,WE Telecom Egypt,English,Highly Positive,5,Assiut,18-25,Business User,Mobile Plan,2025-02-26 23:34,جودة شبكة ممتازة in Mansoura overall though peak hours are rough.
3573,WE Telecom Egypt,English,Neutral,3,Port Said,36-45,Business User,Fiber Internet,2026-01-12 22:15,Average service overall in Alexandria !! and I have no major complaints.
7613,Orange Egypt,Arabic,Highly Negative,1,Tanta,46-60,Student,Mobile Data,2025-05-04 10:46,أسوأ تجربة في Cairo، يعني بس فيه شوية مشاكل
7705,Orange Egypt,English,Highly Positive,5,Giza,26-35,Elderly User,Home Internet,2025-09-25 15:20,Great value overall in Luxor honestly though peak hours are rough.
2458,Vodafone Egypt,Arabic,Positive,4,Alexandria,18-25,Elderly User,Mobile Data,2026-03-28 16:31,التغطية جيدة في منطقتي في Port Said، أنا Remote Worker بس فيه شوية مشاكل
